record_id,year,place,canoe,club,division,gender,boat_type,age_category,club_raw,division_raw,canoe_raw,finish_time_raw,finish_time_clean,raw_finish_seconds,finish_time,start_adjustment_seconds,start_adjustment_minutes,adjusted_finish_seconds,adjusted_finish_time,is_dq,dq_time_text,is_santa_barbara,race_field_size,race_finish_count,race_unlimited_count,race_spec_count,race_unlimited_share,division_field_size,division_finish_count,performance_percentile
747,2017,17,178,Imua Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Imua Outrigger Canoe Club,women - masters ul,178,4:38:31,4:38:31,16711,4:38:31,0,0,16711,4:38:31,FALSE,,FALSE,64,64,38,9,0.8085106382978723,7,7,1
748,2017,18,17,Dana Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Dana Outrigger Canoe Club,women - unlimited,17,4:40:08,4:40:08,16808,4:40:08,0,0,16808,4:40:08,FALSE,,FALSE,64,64,38,9,0.8085106382978723,21,21,0.5
749,2017,19,424,Kai Elua Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Kai Elua Outrigger Canoe Club,women - masters ul,424,4:40:10,4:40:10,16810,4:40:10,0,0,16810,4:40:10,FALSE,,FALSE,64,64,38,9,0.8085106382978723,7,7,0.8333333333333334
750,2017,20,43,Hokuloa Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Hokuloa Outrigger Canoe Club,co-ed - open ul,43,4:40:10,4:40:10,16810,4:40:10,0,0,16810,4:40:10,FALSE,,FALSE,64,64,38,9,0.8085106382978723,10,10,0.4444444444444444
751,2017,21,136,Marina del Rey Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Marina del Rey Outrigger Canoe Club,women - unlimited,136,4:42:34,4:42:34,16954,4:42:34,0,0,16954,4:42:34,FALSE,,FALSE,64,64,38,9,0.8085106382978723,21,21,0.44999999999999996
752,2017,22,115,Ka Nai'a Outrigger Canoe Club,co-ed - open,Co-Ed,Other,Open,Ka Nai'a Outrigger Canoe Club,co-ed - open,115,4:43:18,4:43:18,16998,4:43:18,0,0,16998,4:43:18,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.875
753,2017,23,931,Hokuloa Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Hokuloa Outrigger Canoe Club,women - masters ul,931,4:44:24,4:44:24,17064,4:44:24,0,0,17064,4:44:24,FALSE,,FALSE,64,64,38,9,0.8085106382978723,7,7,0.6666666666666667
754,2017,24,121X,San Francisco Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,San Francisco Outrigger Canoe Club,women - masters ul,121X,4:44:42,4:44:42,17082,4:44:42,0,0,17082,4:44:42,FALSE,,FALSE,64,64,38,9,0.8085106382978723,7,7,0.5
755,2017,25,96,Pale Kai Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Pale Kai Outrigger Canoe Club,women - unlimited,96,4:45:54,4:45:54,17154,4:45:54,0,0,17154,4:45:54,FALSE,,FALSE,64,64,38,9,0.8085106382978723,21,21,0.4
756,2017,26,707,Lanakila Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Lanakila Outrigger Canoe Club,co-ed - open ul,707,4:47:36,4:47:36,17256,4:47:36,0,0,17256,4:47:36,FALSE,,FALSE,64,64,38,9,0.8085106382978723,10,10,0.33333333333333337
757,2017,27,116,Lanakila Outrigger Canoe Club,women - spec,Women,Spec,Open,Lanakila Outrigger Canoe Club,women - spec,116,4:49:13,4:49:13,17353,4:49:13,0,0,17353,4:49:13,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,1
758,2017,28,334,Wiki Wiki Wa'a,women - masters,Women,Other,Masters,Wiki Wiki Wa'a,women - masters,334,4:49:43,4:49:43,17383,4:49:43,0,0,17383,4:49:43,FALSE,,FALSE,64,64,38,9,0.8085106382978723,2,2,1
759,2017,29,191,Oceanside Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Oceanside Outrigger Canoe Club,women - unlimited,191,4:50:39,4:50:39,17439,4:50:39,0,0,17439,4:50:39,FALSE,,FALSE,64,64,38,9,0.8085106382978723,21,21,0.35
760,2017,30,85,Newport Aquatic Center (NAC),co-ed - open unlimited,Co-Ed,Unlimited,Open,Newport Aquatic Center (NAC),co-ed - open ul,85,4:51:23,4:51:23,17483,4:51:23,0,0,17483,4:51:23,FALSE,,FALSE,64,64,38,9,0.8085106382978723,10,10,0.2222222222222222
761,2017,31,335,Napili Canoe Club,co-ed - open,Co-Ed,Other,Open,Napili Canoe Club,co-ed - open,335,4:51:31,4:51:31,17491,4:51:31,0,0,17491,4:51:31,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.75
762,2017,32,93,Kai Elua Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Kai Elua Outrigger Canoe Club,co-ed - open ul,93,4:58:33,4:58:33,17913,4:58:33,0,0,17913,4:58:33,FALSE,,FALSE,64,64,38,9,0.8085106382978723,10,10,0.11111111111111116
763,2017,33,3,Dana Outrigger Canoe Club,women - 19 & under,Women,Other,19 & Under,Dana Outrigger Canoe Club,women - 19 & under,3,4:58:51,4:58:51,17931,4:58:51,0,0,17931,4:58:51,FALSE,,FALSE,64,64,38,9,0.8085106382978723,3,3,1
764,2017,34,73,Benicia Outrigger Canoe Club,co-ed - open,Co-Ed,Other,Open,Benicia Outrigger Canoe Club,co-ed - open,73,5:00:27,5:00:27,18027,5:00:27,0,0,18027,5:00:27,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.625
765,2017,35,412,Lanakila Outrigger Canoe Club,women - 19 & under,Women,Other,19 & Under,Lanakila Outrigger Canoe Club,women - 19 & under,412,5:00:38,5:00:38,18038,5:00:38,0,0,18038,5:00:38,FALSE,,FALSE,64,64,38,9,0.8085106382978723,3,3,0.5
766,2017,36,14,Dana Outrigger Canoe Club,women - spec,Women,Spec,Open,Dana Outrigger Canoe Club,women - spec,14,5:01:57,5:01:57,18117,5:01:57,0,0,18117,5:01:57,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.875
767,2017,37,169,Hanohano Outrigger Canoe Club,women - spec,Women,Spec,Open,Hanohano Outrigger Canoe Club,women - spec,169,5:02:23,5:02:23,18143,5:02:23,0,0,18143,5:02:23,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.75
768,2017,38,320,Oceanside Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Oceanside Outrigger Canoe Club,women - unlimited,320,5:08:17,5:08:17,18497,5:08:17,0,0,18497,5:08:17,FALSE,,FALSE,64,64,38,9,0.8085106382978723,21,21,0.30000000000000004
769,2017,39,408,Lanakila Outrigger Canoe Club,women - masters,Women,Other,Masters,Lanakila Outrigger Canoe Club,women - masters,408,5:09:54,5:09:54,18594,5:09:54,0,0,18594,5:09:54,FALSE,,FALSE,64,64,38,9,0.8085106382978723,2,2,0
770,2017,40,409,Marina del Rey Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Marina del Rey Outrigger Canoe Club,women - unlimited,409,5:10:04,5:10:04,18604,5:10:04,0,0,18604,5:10:04,FALSE,,FALSE,64,64,38,9,0.8085106382978723,21,21,0.25
771,2017,41,25,Bellingham Bay Outrigger Paddlers (BB,women - spec,Women,Spec,Open,Bellingham Bay Outrigger Paddlers (BB,women - spec,25,5:10:36,5:10:36,18636,5:10:36,0,0,18636,5:10:36,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.625
772,2017,42,80,Newport Aquatic Center (NAC),women - masters unlimited,Women,Unlimited,Masters,Newport Aquatic Center (NAC),women - masters ul,80,5:11:16,5:11:16,18676,5:11:16,0,0,18676,5:11:16,FALSE,,FALSE,64,64,38,9,0.8085106382978723,7,7,0.33333333333333337
773,2017,43,130,Marina del Rey Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Marina del Rey Outrigger Canoe Club,women - unlimited,130,5:11:18,5:11:18,18678,5:11:18,0,0,18678,5:11:18,FALSE,,FALSE,64,64,38,9,0.8085106382978723,21,21,0.19999999999999996
774,2017,44,91,Kai Elua Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Kai Elua Outrigger Canoe Club,women - unlimited,91,5:12:24,5:12:24,18744,5:12:24,0,0,18744,5:12:24,FALSE,,FALSE,64,64,38,9,0.8085106382978723,21,21,0.15000000000000002
775,2017,45,27,Imua Outrigger Canoe Club,co-ed - open,Co-Ed,Other,Open,Imua Outrigger Canoe Club,co-ed - open,27,5:12:49,5:12:49,18769,5:12:49,0,0,18769,5:12:49,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.5
776,2017,46,158,Kahakai Outrigger Canoe Club,women - spec,Women,Spec,Open,Kahakai Outrigger Canoe Club,women - spec,158,5:13:00,5:13:00,18780,5:13:00,0,0,18780,5:13:00,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.5
777,2017,47,179,Wrightsville Beach Outrigger Canoe Cl,women - spec,Women,Spec,Open,Wrightsville Beach Outrigger Canoe Cl,women - spec,179,5:13:08,5:13:08,18788,5:13:08,0,0,18788,5:13:08,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.375
778,2017,48,299,Hanohano Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Hanohano Outrigger Canoe Club,women - masters ul,299,5:14:25,5:14:25,18865,5:14:25,0,0,18865,5:14:25,FALSE,,FALSE,64,64,38,9,0.8085106382978723,7,7,0.16666666666666663
779,2017,49,215,Na Leo O'Ke Kai,women - unlimited,Women,Unlimited,Open,Na Leo O Ke Kai,women - unlimited,215,5:15:08,5:15:08,18908,5:15:08,0,0,18908,5:15:08,FALSE,,FALSE,64,64,38,9,0.8085106382978723,21,21,0.09999999999999998
780,2017,50,2,Dana Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Dana Outrigger Canoe Club,women - masters ul,2,5:16:33,5:16:33,18993,5:16:33,0,0,18993,5:16:33,FALSE,,FALSE,64,64,38,9,0.8085106382978723,7,7,0
781,2017,51,7,Imua Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Imua Outrigger Canoe Club,women - unlimited,7,5:21:22,5:21:22,19282,5:21:22,0,0,19282,5:21:22,FALSE,,FALSE,64,64,38,9,0.8085106382978723,21,21,0.050000000000000044
782,2017,52,9,Dana Outrigger Canoe Club,women - senior masters,Women,Other,Senior Masters,Dana Outrigger Canoe Club,women - senior masters,9,5:22:10,5:22:10,19330,5:22:10,0,0,19330,5:22:10,FALSE,,FALSE,64,64,38,9,0.8085106382978723,2,2,1
783,2017,53,303,Outrigger Hoe Wana'ao,co-ed - open,Co-Ed,Other,Open,Outrigger Hoe Wana'ao,co-ed - open,303,5:23:06,5:23:06,19386,5:23:06,0,0,19386,5:23:06,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.375
784,2017,54,16,Marina del Rey Outrigger Canoe Club,co-ed - open,Co-Ed,Other,Open,Marina del Rey Outrigger Canoe Club,co-ed - open,16,5:23:37,5:23:37,19417,5:23:37,0,0,19417,5:23:37,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.25
785,2017,55,28,Lanakila Outrigger Canoe Club,women - bradley,Women,Other,Open,Lanakila Outrigger Canoe Club,women - bradley,28,5:24:12,5:24:12,19452,5:24:12,0,0,19452,5:24:12,FALSE,,FALSE,64,64,38,9,0.8085106382978723,1,1,
786,2017,56,410,Lanakila Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Lanakila Outrigger Canoe Club,co-ed - open ul,410,5:24:21,5:24:21,19461,5:24:21,0,0,19461,5:24:21,FALSE,,FALSE,64,64,38,9,0.8085106382978723,10,10,0
787,2017,57,13,Dana Outrigger Canoe Club,women - spec,Women,Spec,Open,Dana Outrigger Canoe Club,women - spec,13,5:27:19,5:27:19,19639,5:27:19,0,0,19639,5:27:19,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.25
788,2017,58,300,Newport Aquatic Center (NAC),women - spec,Women,Spec,Open,Newport Aquatic Center (NAC),women - spec,300,5:28:36,5:28:36,19716,5:28:36,0,0,19716,5:28:36,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.125
789,2017,59,151,O Kalani Outrigger Canoe Club,women - senior masters,Women,Other,Senior Masters,O Kalani Outrigger Canoe Club,women - senior masters,151,5:29:14,5:29:14,19754,5:29:14,0,0,19754,5:29:14,FALSE,,FALSE,64,64,38,9,0.8085106382978723,2,2,0
790,2017,60,563,Kahakai Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Kahakai Outrigger Canoe Club,women - unlimited,563,5:33:53,5:33:53,20033,5:33:53,0,0,20033,5:33:53,FALSE,,FALSE,64,64,38,9,0.8085106382978723,21,21,0
791,2017,61,777,Lokahi Outrigger Canoe Club,co-ed - open,Co-Ed,Other,Open,Lokahi Outrigger Canoe Club,co-ed - open,777,5:35:36,5:35:36,20136,5:35:36,0,0,20136,5:35:36,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0.125
792,2017,62,22,San Diego Outrigger Canoe Club,women - spec,Women,Spec,Open,San Diego Outrigger Canoe Club,women - spec,22,5:38:37,5:38:37,20317,5:38:37,0,0,20317,5:38:37,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0
793,2017,63,562,Lanakila Outrigger Canoe Club,women - 19 & under,Women,Other,19 & Under,Lanakila Outrigger Canoe Club,women - 19 & under,562,5:39:40,5:39:40,20380,5:39:40,0,0,20380,5:39:40,FALSE,,FALSE,64,64,38,9,0.8085106382978723,3,3,0
794,2017,64,42,Team Arizona Outrigger Canoe Club,co-ed - open,Co-Ed,Other,Open,Team Arizona Outrigger Canoe Club,co-ed - open,42,5:53:33,5:53:33,21213,5:53:33,0,0,21213,5:53:33,FALSE,,FALSE,64,64,38,9,0.8085106382978723,9,9,0
795,2018,1,403,Teva,women - unlimited,Women,Unlimited,Open,Teva,women - unlimited,403,4:00:37,4:00:37,14437,4:00:37,0,0,14437,4:00:37,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,1
796,2018,2,23X,O Kalani Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,O Kalani Outrigger Canoe Club,co-ed - open ul,23X,4:01:19,4:01:19,14479,4:01:19,0,0,14479,4:01:19,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,1
797,2018,3,6,False Creek - Hardy Bus Chickens,co-ed - open unlimited,Co-Ed,Unlimited,Open,False Creek - Hardy Bus Chickens,co-ed - open ul,6,4:06:28,4:06:28,14788,4:06:28,0,0,14788,4:06:28,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,0.9166666666666666
798,2018,4,30,Dana Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Dana Outrigger Canoe Club,women - unlimited,30,4:10:36,4:10:36,15036,4:10:36,0,0,15036,4:10:36,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.9545454545454546
799,2018,5,414,Lanakila Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Lanakila Outrigger Canoe Club,women - unlimited,414,4:14:02,4:14:02,15242,4:14:02,0,0,15242,4:14:02,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.9090909090909091
800,2018,6,88,Newport Aquatic Center (NAC),co-ed - open unlimited,Co-Ed,Unlimited,Open,Newport Aquatic Center (NAC),co-ed - open ul,88,4:14:50,4:14:50,15290,4:14:50,0,0,15290,4:14:50,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,0.8333333333333334
801,2018,7,45,Hui Wa'a Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Hui Wa'a Outrigger Canoe Club,women - unlimited,45,4:17:33,4:17:33,15453,4:17:33,0,0,15453,4:17:33,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.8636363636363636
802,2018,8,217,Kai Opua Canoe Club,women - unlimited,Women,Unlimited,Open,Kai Opua Canoe Club,women - unlimited,217,4:18:40,4:18:40,15520,4:18:40,0,0,15520,4:18:40,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.8181818181818181
803,2018,9,170,Pale Kai Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Pale Kai Outrigger Canoe Club,co-ed - open ul,170,4:22:29,4:22:29,15749,4:22:29,0,0,15749,4:22:29,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,0.75
804,2018,10,499,Hanohano Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Hanohano Outrigger Canoe Club,women - unlimited,499,4:26:40,4:26:40,16000,4:26:40,0,0,16000,4:26:40,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.7727272727272727
805,2018,11,126,Marina del Rey Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Marina del Rey Outrigger Canoe Club,women - unlimited,126,4:27:36,4:27:36,16056,4:27:36,0,0,16056,4:27:36,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.7272727272727273
806,2018,12,85,Newport Aquatic Center (NAC),women - masters unlimited,Women,Unlimited,Masters,Newport Aquatic Center (NAC),women - masters ul,85,4:27:47,4:27:47,16067,4:27:47,0,0,16067,4:27:47,FALSE,,FALSE,65,65,46,8,0.8518518518518519,4,4,1
807,2018,13,178,Imua Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Imua Outrigger Canoe Club,women - masters ul,178,4:30:04,4:30:04,16204,4:30:04,0,0,16204,4:30:04,FALSE,,FALSE,65,65,46,8,0.8518518518518519,4,4,0.6666666666666667
808,2018,14,805,Newport Aquatic Center (NAC),co-ed - open unlimited,Co-Ed,Unlimited,Open,Newport Aquatic Center (NAC),co-ed - open ul,805,4:30:51,4:30:51,16251,4:30:51,0,0,16251,4:30:51,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,0.6666666666666667
809,2018,15,23,Dana Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Dana Outrigger Canoe Club,women - unlimited,23,4:31:16,4:31:16,16276,4:31:16,0,0,16276,4:31:16,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.6818181818181819
810,2018,16,707,Hood River Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Hood River Outrigger Canoe Club,co-ed - open ul,707,4:33:25,4:33:25,16405,4:33:25,0,0,16405,4:33:25,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,0.5833333333333333
811,2018,17,888,Imua Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Imua Outrigger Canoe Club,co-ed - open ul,888,4:35:04,4:35:04,16504,4:35:04,0,0,16504,4:35:04,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,0.5
812,2018,18,910,Newport Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Newport Outrigger Canoe Club,co-ed - open ul,910,4:35:36,4:35:36,16536,4:35:36,0,0,16536,4:35:36,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,0.41666666666666663
813,2018,19,7,Imua Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Imua Outrigger Canoe Club,co-ed - open ul,7,4:35:52,4:35:52,16552,4:35:52,0,0,16552,4:35:52,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,0.33333333333333337
814,2018,20,411,Lanakila Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Lanakila Outrigger Canoe Club,women - unlimited,411,4:36:22,4:36:22,16582,4:36:22,0,0,16582,4:36:22,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.6363636363636364
815,2018,21,565,Kahakai Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Kahakai Outrigger Canoe Club,women - unlimited,565,4:38:47,4:38:47,16727,4:38:47,0,0,16727,4:38:47,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.5909090909090908
816,2018,22,151X,Kilohana Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Kilohana,co-ed - open ul,151X,4:39:04,4:39:04,16744,4:39:04,0,0,16744,4:39:04,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,0.25
817,2018,23,424,Kai Elua Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Kai Elua Outrigger Canoe Club,women - unlimited,424,4:39:39,4:39:39,16779,4:39:39,0,0,16779,4:39:39,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.5454545454545454
818,2018,24,310,Lanakila Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Lanakila Outrigger Canoe Club,co-ed - open ul,310,4:41:28,4:41:28,16888,4:41:28,0,0,16888,4:41:28,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,0.16666666666666663
819,2018,25,410,Lanakila Outrigger Canoe Club,women - senior masters unlimited,Women,Unlimited,Senior Masters,Lanakila Outrigger Canoe Club,women - senior masters ul,410,4:43:09,4:43:09,16989,4:43:09,0,0,16989,4:43:09,FALSE,,FALSE,65,65,46,8,0.8518518518518519,6,6,1
820,2018,26,333,Hui Wa'a Outrigger Canoe Club,women - masters unlimited,Women,Unlimited,Masters,Hui Wa'a Outrigger Canoe Club,women - masters ul,333,4:44:13,4:44:13,17053,4:44:13,0,0,17053,4:44:13,FALSE,,FALSE,65,65,46,8,0.8518518518518519,4,4,0.33333333333333337
821,2018,27,115,Ka Nai'a Outrigger Canoe Club,co-ed - open,Co-Ed,Other,Open,Ka Nai a Outrigger Canoe Club,co-ed - open,115,4:45:02,4:45:02,17102,4:45:02,0,0,17102,4:45:02,FALSE,,FALSE,65,65,46,8,0.8518518518518519,7,7,1
822,2018,28,191,Oceanside Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Oceanside Outrigger Canoe Club,women - unlimited,191,4:45:40,4:45:40,17140,4:45:40,0,0,17140,4:45:40,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.5
823,2018,29,335,Benicia Outrigger Canoe Club,co-ed - open,Co-Ed,Other,Open,Benicia Outrigger Canoe Club,co-ed - open,335,4:45:40,4:45:40,17140,4:45:40,0,0,17140,4:45:40,FALSE,,FALSE,65,65,46,8,0.8518518518518519,7,7,0.8333333333333334
824,2018,30,971,Kai Pana Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Kai Pana Outrigger Canoe Club,women - unlimited,971,4:47:09,4:47:09,17229,4:47:09,0,0,17229,4:47:09,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.4545454545454546
825,2018,31,562,False Creek Racing Canoe Club WMD,women - unlimited,Women,Unlimited,Open,False Creek Racing Canoe Club WMD,women - unlimited,562,4:49:24,4:49:24,17364,4:49:24,0,0,17364,4:49:24,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.40909090909090906
826,2018,32,375,Newport Aquatic Center (NAC),women - unlimited,Women,Unlimited,Open,Newport Aquatic Center (NAC),women - unlimited,375,4:52:23,4:52:23,17543,4:52:23,0,0,17543,4:52:23,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.36363636363636365
827,2018,33,132,Washington Canoe Club,women - spec,Women,Spec,Open,Washington Canoe Club,women - spec,132,4:52:53,4:52:53,17573,4:52:53,0,0,17573,4:52:53,FALSE,,FALSE,65,65,46,8,0.8518518518518519,8,8,1
828,2018,34,133,Marina del Rey Outrigger Canoe Club,women - senior masters unlimited,Women,Unlimited,Senior Masters,Marina del Rey Outrigger Canoe Club,women - senior masters ul,133,4:54:10,4:54:10,17650,4:54:10,0,0,17650,4:54:10,FALSE,,FALSE,65,65,46,8,0.8518518518518519,6,6,0.8
829,2018,35,931,Hokuloa Outrigger Canoe Club,women - senior masters unlimited,Women,Unlimited,Senior Masters,Hokuloa Outrigger Canoe Club,women - senior masters ul,931,4:55:23,4:55:23,17723,4:55:23,0,0,17723,4:55:23,FALSE,,FALSE,65,65,46,8,0.8518518518518519,6,6,0.6
830,2018,36,80,Newport Aquatic Center (NAC),co-ed - open unlimited,Co-Ed,Unlimited,Open,Newport Aquatic Center (NAC),co-ed - open ul,80,4:56:09,4:56:09,17769,4:56:09,0,0,17769,4:56:09,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,0.08333333333333337
831,2018,37,155,Pale Kai Outrigger Canoe Club,co-ed - open,Co-Ed,Other,Open,Pale Kai Outrigger Canoe Club,co-ed - open,155,4:56:51,4:56:51,17811,4:56:51,0,0,17811,4:56:51,FALSE,,FALSE,65,65,46,8,0.8518518518518519,7,7,0.6666666666666667
832,2018,38,563,Kaikuahine O Ke Kai,women - senior masters unlimited,Women,Unlimited,Senior Masters,Kaikuahine O Ke Kai,women - senior masters ul,563,4:57:23,4:57:23,17843,4:57:23,0,0,17843,4:57:23,FALSE,,FALSE,65,65,46,8,0.8518518518518519,6,6,0.4
833,2018,39,2,Dana Outrigger Canoe Club,co-ed - open unlimited,Co-Ed,Unlimited,Open,Dana Outrigger Canoe Club,co-ed - open ul,2,4:57:48,4:57:48,17868,4:57:48,0,0,17868,4:57:48,FALSE,,FALSE,65,65,46,8,0.8518518518518519,13,13,0
834,2018,40,323,Oceanside Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Oceanside Outrigger Canoe Club,women - unlimited,323,4:58:39,4:58:39,17919,4:58:39,0,0,17919,4:58:39,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.31818181818181823
835,2018,41,121X,San Francisco Outrigger Canoe Club,women - senior masters unlimited,Women,Unlimited,Senior Masters,San Francisco Outrigger Canoe Club,women - senior masters ul,121X,4:59:40,4:59:40,17980,4:59:40,0,0,17980,4:59:40,FALSE,,FALSE,65,65,46,8,0.8518518518518519,6,6,0.19999999999999996
836,2018,42,299,Hanohano Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Hanohano Outrigger Canoe Club,women - unlimited,299,5:01:23,5:01:23,18083,5:01:23,0,0,18083,5:01:23,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.2727272727272727
837,2018,43,17,Dana Outrigger Canoe Club,women - senior masters unlimited,Women,Unlimited,Senior Masters,Dana Outrigger Canoe Club,women - senior masters ul,17,5:01:55,5:01:55,18115,5:01:55,0,0,18115,5:01:55,FALSE,,FALSE,65,65,46,8,0.8518518518518519,6,6,0
838,2018,44,136,Marina del Rey Outrigger Canoe Club,women - unlimited,Women,Unlimited,Open,Marina del Rey Outrigger Canoe Club,women - unlimited,136,5:03:23,5:03:23,18203,5:03:23,0,0,18203,5:03:23,FALSE,,FALSE,65,65,46,8,0.8518518518518519,23,23,0.2272727272727273
839,2018,45,22,San Diego Outrigger Canoe Club,women - spec,Women,Spec,Open,San Diego Outrigger Canoe Club,women - spec,22,5:03:53,5:03:53,18233,5:03:53,0,0,18233,5:03:53,FALSE,,FALSE,65,65,46,8,0.8518518518518519,8,8,0.8571428571428572
840,2018,46,412,Lanakila Outrigger Canoe Club,women - 19 & under,Women,Other,19 & Under,Lanakila Outrigger Canoe Club,women - 19 & under,412,5:04:50,5:04:50,18290,5:04:50,0,0,18290,5:04:50,FALSE,,FALSE,65,65,46,8,0.8518518518518519,3,3,1
841,2018,47,116,Lanakila Outrigger Canoe Club,women - spec,Women,Spec,Open,Lanakila Outrigger Canoe Club,women - spec,116,5:06:11,5:06:11,18371,5:06:11,0,0,18371,5:06:11,FALSE,,FALSE,65,65,46,8,0.8518518518518519,8,8,0.7142857142857143
